x1,x2,y
520.6412825651303,63.12625250501002,-0.5385
521.943887775551,63.22645290581163,0.7407
523.2464929859719,63.32665330661322,0.7862
524.5490981963928,63.42685370741483,-0.4778
525.8517034068136,63.52705410821643,-0.946
527.1543086172345,63.62725450901804,0.1614
528.4569138276553,63.72745490981964,1.0
529.7595190380762,63.82765531062124,0.173
531.062124248497,63.92785571142285,-0.9421
532.3647294589179,64.02805611222445,-0.488
533.6673346693387,64.12825651302606,0.7789
534.9699398797595,64.22845691382766,0.7485
536.2725450901803,64.32865731462925,-0.5286
537.5751503006012,64.42885771543087,-0.9253
538.8777555110221,64.52905811623246,0.2192
540.1803607214429,64.62925851703407,0.9986
541.4829659318638,64.72945891783567,0.1147
542.7855711422845,64.82965931863727,-0.9602
544.0881763527054,64.92985971943888,-0.4358
545.3907815631262,65.03006012024048,0.8145
546.6933867735471,65.13026052104209,0.7082
547.995991983968,65.23046092184369,-0.5777
549.2985971943888,65.33066132264528,-0.9014
550.6012024048096,65.4308617234469,0.2763
551.9038076152304,65.53106212424849,0.9937
553.2064128256513,65.6312625250501,0.056
554.5090180360721,65.7314629258517,-0.975
555.811623246493,65.83166332665331,-0.3821
557.1142284569138,65.93186372745491,0.8472
558.4168336673347,66.03206412825651,0.6654
559.7194388777555,66.13226452905812,-0.6247
561.0220440881764,66.23246492985972,-0.8743
562.3246492985973,66.33266533066133,0.3323
563.627254509018,66.43286573146293,0.9855
564.9298597194388,66.53306613226454,-0.0028
566.2324649298597,66.63326653306613,-0.9864
567.5350701402806,66.73346693386773,-0.327
568.8376753507014,66.83366733466934,0.877
570.1402805611223,66.93386773547094,0.6203
571.442885771543,67.03406813627254,-0.6696
572.7454909819639,67.13426853707415,-0.8442
574.0480961923847,67.23446893787576,0.3873
575.3507014028056,67.33466933867736,0.9737
576.6533066132265,67.43486973947896,-0.0616
577.9559118236473,67.53507014028057,-0.9944
579.2585170340681,67.63527054108216,-0.2709
580.561122244489,67.73547094188376,0.9038
581.8637274549098,67.83567134268537,0.5731
583.1663326653306,67.93587174348697,-0.7121
584.4689378757515,68.03607214428858,-0.8112
585.7715430861723,68.13627254509018,0.4408
587.0741482965932,68.23647294589179,0.9587
588.376753507014,68.33667334669339,-0.1203
589.6793587174349,68.43687374749499,-0.9989
590.9819639278558,68.5370741482966,-0.2138
592.2845691382765,68.6372745490982,0.9274
593.5871743486974,68.73747494989979,0.5239
594.8897795591182,68.8376753507014,-0.7522
596.1923847695391,68.93787575150301,-0.7754
597.4949899799599,69.03807615230461,0.4929
598.7975951903808,69.13827655310621,0.9402
600.1002004008017,69.23847695390782,-0.1785
601.4028056112224,69.33867735470942,-0.9999
602.7054108216432,69.43887775551102,-0.1559
604.0080160320641,69.53907815631263,0.9478
605.310621242485,69.63927855711422,0.4728
606.6132264529058,69.73947895791584,-0.7897
607.9158316633266,69.83967935871743,-0.7369
609.2184368737475,69.93987975951904,0.5433
610.5210420841684,70.04008016032064,0.9186
611.8236472945891,70.14028056112224,-0.2361
613.12625250501,70.24048096192385,-0.9975
614.4288577154309,70.34068136272545,-0.0975
615.7314629258517,70.44088176352706,0.9649
617.0340681362725,70.54108216432866,0.4202
618.3366733466934,70.64128256513027,-0.8244
619.6392785571143,70.74148296593187,-0.6959
620.941883767535,70.84168336673346,0.5917
622.2444889779558,70.94188376753507,0.8937
623.5470941883768,71.04208416833667,-0.2928
624.8496993987976,71.14228456913827,-0.9917
626.1523046092184,71.24248496993988,-0.0388
627.4549098196393,71.34268537074149,0.9787
628.7575150300602,71.44288577154309,0.3661
630.060120240481,71.54308617234469,-0.8563
631.3627254509017,71.6432865731463,-0.6524
632.6653306613226,71.7434869739479,0.6381
633.9679358717435,71.84368737474949,0.8658
635.2705410821643,71.9438877755511,-0.3486
636.5731462925851,72.0440881763527,-0.9824
637.8757515030061,72.14428857715431,0.0201
639.1783567134269,72.24448897795591,0.9891
640.4809619238476,72.34468937875752,0.3107
641.7835671342685,72.44488977955912,-0.8852
643.0861723446894,72.54509018036072,-0.6067
644.3887775551102,72.64529058116233,0.6823
645.691382765531,72.74549098196393,0.8348
646.9939879759519,72.84569138276554,-0.4032
648.2965931863728,72.94589178356713,-0.9697
649.5991983967936,73.04609218436875,0.0789
650.9018036072144,73.14629258517034,0.996
652.2044088176353,73.24649298597194,0.2542
653.5070140280561,73.34669338677355,-0.911
654.8096192384769,73.44689378757515,-0.5588
656.1122244488978,73.54709418837675,0.7242
657.4148296593187,73.64729458917836,0.801
658.7174348697395,73.74749498997996,-0.4563
660.0200400801602,73.84769539078157,-0.9536
661.3226452905811,73.94789579158316,0.1374
662.625250501002,74.04809619238478,0.9995
663.9278557114228,74.14829659318637,0.1968
665.2304609218437,74.24849699398797,-0.9337
666.5330661322646,74.34869739478958,-0.5091
667.8356713426854,74.44889779559118,0.7635
669.1382765531062,74.54909819639279,0.7644
670.440881763527,74.64929859719439,-0.5079
671.7434869739479,74.749498997996,-0.9342
673.0460921843687,74.8496993987976,0.1955
674.3486973947895,74.9498997995992,0.9996
